Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Rudy Gobert,2014-15,22,UTA,NBA,82,26.3,7-1,37,2158,4.3,7.1,4.3,7.1,0.0,0.0,2.8,4.6,4.4,8.5,12.9,1.8,1.1,3.2,1.9,2.9,11.4,0.604,0.607,0.0,0.604,0.623,0.627,21.6,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7.0,16.9,14.0,122,98,5.0,4.3,9.3,0.206,0.7,5.1,5.8,4.3,1.82780487805,4.14682926829,50.756097561,41.4024390244,0.390243902439,0.121951219512,3.37804878049,8.32926829268,3.41975308642
Russell Westbrook,2014-15,26,OKC,NBA,67,34.4,6-3,67,2302,9.8,23.0,8.5,18.5,1.3,4.5,8.5,10.2,1.9,5.7,7.6,9.0,2.2,0.2,4.6,2.9,29.5,0.426,0.457,0.299,0.455,0.835,0.536,29.1,0.196,0.445,5.9,16.7,11.4,47.0,3.0,0.5,14.3,38.4,111,103,7.5,3.2,10.6,0.222,8.8,2.2,11.0,7.6,1.90524390244,3.34158536585,74.2073170732,45.8170731707,0.707317073171,0.780487804878,0.768292682927,1.34146341463,1.18867924528
Ryan Anderson,2014-15,26,NOP,NBA,61,27.5,6-10,5,1675,6.3,15.7,3.6,8.0,2.6,7.7,2.8,3.2,2.3,4.0,6.3,1.2,0.7,0.4,1.3,2.4,17.9,0.399,0.457,0.34,0.483,0.854,0.524,15.6,0.492,0.207,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,109,110,2.6,0.9,3.5,0.1,2.0,-3.1,-1.1,0.4,1.34825581395,2.96720930233,31.7093023256,20.1976744186,0.139534883721,0.0813953488372,2.10465116279,3.76744186047,2.78461538462
Ryan Kelly,2014-15,23,LAL,NBA,52,23.7,6-11,34,1233,3.0,9.0,1.7,5.1,1.3,3.9,2.3,2.8,0.4,3.9,4.3,2.7,0.9,0.7,1.1,3.4,9.7,0.337,0.337,0.336,0.409,0.832,0.473,8.6,0.434,0.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,101,112,0.4,0.3,0.7,0.027,-2.1,-0.8,-2.8,-0.3,1.00109756098,2.53585365854,19.987804878,14.9512195122,0.158536585366,0.0365853658537,0.80487804878,1.5487804878,1.60975609756
Serge Ibaka,2014-15,25,OKC,NBA,64,33.1,6-10,64,2116,6.4,13.4,5.1,9.9,1.3,3.5,1.6,1.9,2.3,6.2,8.5,0.9,0.5,2.6,1.7,3.3,15.6,0.476,0.511,0.376,0.525,0.836,0.549,16.6,0.261,0.14,7.0,18.1,12.6,4.2,0.7,5.8,10.4,18.9,109,104,2.9,2.7,5.6,0.127,-0.5,1.3,0.8,1.5,2.1953125,3.98234375,57.453125,41.96875,0.265625,0.09375,3.78125,9.265625,3.78125
Shabazz Napier,2014-15,23,MIA,NBA,51,19.8,6-1,10,1012,3.1,8.1,1.6,3.9,1.5,4.2,1.6,2.0,0.6,3.4,4.0,4.6,1.4,0.1,2.9,2.7,9.3,0.382,0.4,0.364,0.476,0.786,0.517,9.3,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,95,108,-0.3,0.8,0.5,0.024,-2.0,-0.6,-2.6,-0.2,1.01652173913,3.05536231884,33.2608695652,26.8695652174,0.420289855072,0.159420289855,0.463768115942,0.68115942029,1.06666666667
Shane Larkin,2014-15,22,NYK,NBA,76,24.5,5-11,22,1865,3.6,8.3,2.9,6.1,0.7,2.2,1.2,1.5,0.6,2.8,3.4,4.4,1.8,0.2,1.6,2.9,9.1,0.433,0.481,0.302,0.473,0.782,0.504,10.9,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,102,110,0.8,0.9,1.7,0.045,-1.6,-0.7,-2.4,-0.2,1.60280487805,3.90975609756,50.6219512195,41.4512195122,0.670731707317,0.365853658537,0.780487804878,1.40243902439,1.10344827586
Shaun Livingston,2014-15,29,GSW,NBA,78,18.8,6-7,2,1468,4.9,9.7,4.9,9.7,0.0,0.0,1.6,2.2,1.1,3.4,4.5,6.4,1.2,0.5,2.5,2.7,11.3,0.5,0.503,0.0,0.5,0.714,0.529,12.9,0.005,0.23,3.3,10.0,6.7,24.2,1.6,1.0,19.0,15.9,107,104,1.5,1.8,3.3,0.107,-2.1,0.4,-1.7,0.1,1.31607843137,4.23392156863,41.0392156863,33.0784313725,0.970588235294,0.392156862745,0.725490196078,1.36274509804,1.12121212121
Shawn Marion,2014-15,36,CLE,NBA,57,19.3,6-7,24,1101,3.9,8.7,3.5,7.2,0.4,1.5,0.9,1.1,2.1,4.5,6.6,1.7,0.9,0.9,1.1,1.9,9.0,0.446,0.484,0.261,0.468,0.765,0.489,11.0,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,106,107,0.8,0.9,1.7,0.074,-2.0,0.7,-1.3,0.2,0.816304347826,2.72967391304,16.0869565217,12.1847826087,0.239130434783,0.054347826087,0.467391304348,0.95652173913,1.0
Shawne Williams,2014-15,28,TOT,NBA,63,17.3,6-9,22,1087,4.0,9.9,1.9,4.0,2.1,5.9,1.2,1.3,1.2,4.3,5.5,1.5,0.8,0.7,1.0,4.5,11.3,0.403,0.467,0.36,0.51,0.875,0.537,10.5,0.593,0.133,3.9,14.0,9.0,6.5,1.2,1.6,8.6,14.9,109,108,1.1,0.8,1.9,0.084,-0.2,-0.8,-1.0,0.3,1.01613333333,3.62826666667,24.0666666667,18.92,0.16,0.0666666666667,1.28,2.56,1.95918367347
Shelvin Mack,2014-15,24,ATL,NBA,55,15.1,6-3,0,833,5.1,12.6,3.3,7.1,1.7,5.5,1.1,1.3,0.3,3.1,3.4,6.7,1.3,0.1,2.1,1.4,12.9,0.401,0.467,0.315,0.469,0.806,0.489,13.2,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,102,106,0.5,0.8,1.3,0.075,-0.9,-2.2,-3.1,-0.2,0.770333333333,3.19133333333,23.3888888889,18.0111111111,0.4,0.155555555556,0.3,0.5,0.870967741935
Solomon Hill,2014-15,23,IND,NBA,82,29.0,6-7,78,2381,3.8,9.6,2.8,6.4,1.0,3.1,2.4,2.9,1.1,3.7,4.7,2.8,1.0,0.3,1.7,2.7,11.0,0.396,0.43,0.327,0.45,0.824,0.507,10.2,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,101,105,0.9,2.6,3.5,0.072,-1.1,0.8,-0.3,1.0,1.9762195122,4.09317073171,41.2073170732,29.4146341463,0.560975609756,0.19512195122,1.0,1.79268292683,1.20588235294
Spencer Hawes,2014-15,26,LAC,NBA,73,17.5,7-1,15,1274,4.6,11.7,3.1,6.8,1.6,5.0,1.2,1.9,0.8,6.4,7.3,2.5,0.7,1.5,1.7,4.9,12.0,0.393,0.452,0.313,0.459,0.647,0.478,9.8,0.424,0.164,2.7,19.7,11.4,10.0,1.0,3.4,12.1,17.9,95,104,-0.3,1.5,1.2,0.044,-2.9,1.0,-1.9,0.0,1.03931034483,3.79,27.8850574713,21.183908046,0.275862068966,0.137931034483,1.68965517241,3.35632183908,1.98648648649
Stephen Curry,2014-15,26,GSW,NBA,80,32.7,6-3,80,2613,9.0,18.5,5.1,9.6,3.9,8.9,4.2,4.6,0.8,3.9,4.7,8.5,2.2,0.2,3.4,2.2,26.2,0.487,0.528,0.443,0.594,0.914,0.638,28.0,0.482,0.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,122,101,11.5,4.1,15.7,0.288,9.6,0.3,9.9,7.9,2.43213592233,4.28029126214,81.4174757282,55.854368932,1.77669902913,0.679611650485,0.621359223301,1.43689320388,0.853333333333
Steve Blake,2014-15,34,POR,NBA,81,18.9,6-3,0,1529,2.9,7.7,1.1,2.5,1.8,5.2,0.7,1.0,0.4,2.8,3.2,6.8,1.0,0.1,2.4,2.8,8.2,0.373,0.417,0.352,0.491,0.707,0.507,9.5,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,103,107,0.7,1.4,2.1,0.066,-1.2,-0.9,-2.1,0.0,1.31795454545,4.32534090909,38.6022727273,31.6136363636,0.840909090909,0.215909090909,0.454545454545,0.943181818182,0.833333333333
Steven Adams,2014-15,21,OKC,NBA,70,25.3,7-0,67,1771,4.4,8.1,4.4,8.1,0.0,0.0,2.1,4.2,4.0,6.6,10.6,1.3,0.8,1.7,2.0,4.5,10.9,0.544,0.547,0.0,0.544,0.502,0.549,14.1,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,108,104,1.9,2.2,4.1,0.111,-1.4,1.8,0.4,1.1,1.67763888889,3.99722222222,34.1666666667,25.1805555556,0.388888888889,0.0416666666667,3.19444444444,6.54166666667,3.28571428571
Taj Gibson,2014-15,29,CHI,NBA,62,27.3,6-9,17,1692,5.4,10.8,5.4,10.8,0.0,0.0,2.8,3.9,3.4,5.0,8.4,1.5,0.8,1.6,1.6,3.4,13.6,0.502,0.502,,0.502,0.717,0.545,16.1,0.0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,112,104,2.7,2.1,4.8,0.137,-0.6,1.1,0.6,1.1,1.74013333333,3.93506666667,35.3066666667,24.2133333333,0.333333333333,0.133333333333,2.21333333333,4.94666666667,2.27397260274
Tarik Black,2014-15,23,TOT,NBA,63,19.0,6-9,39,1196,4.7,8.2,4.7,8.2,0.0,0.0,2.0,3.6,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4,0.575,0.577,0.0,0.575,0.551,0.583,14.7,0.004,0.432,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,118,108,2.2,0.9,3.1,0.124,-1.0,-0.6,-1.6,0.1,1.07815789474,3.41065789474,22.0789473684,16.9605263158,0.0526315789474,0.0657894736842,1.78947368421,3.23684210526,2.34482758621
Tayshaun Prince,2014-15,34,TOT,NBA,58,24.1,6-9,16,1397,4.6,10.4,3.8,8.6,0.8,1.7,1.3,1.7,1.3,4.1,5.4,2.4,0.7,0.4,0.9,1.4,11.2,0.44,0.436,0.463,0.479,0.754,0.504,12.0,0.167,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15.0,108,107,1.3,1.2,2.5,0.086,-1.5,0.1,-1.3,0.2,1.23363636364,3.07090909091,27.987012987,21.2337662338,0.363636363636,0.168831168831,0.974025974026,1.94805194805,1.44230769231
Terrence Ross,2014-15,23,TOR,NBA,82,25.5,6-7,61,2092,5.3,13.0,2.8,6.2,2.5,6.7,0.8,1.0,0.6,3.3,3.9,1.5,0.9,0.4,1.2,2.3,13.9,0.41,0.452,0.372,0.507,0.786,0.519,11.2,0.518,0.074,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,103,110,1.3,1.0,2.4,0.054,0.2,-1.8,-1.6,0.2,1.83162790698,4.30802325581,25.8837209302,15.011627907,0.186046511628,0.127906976744,0.779069767442,1.60465116279,1.046875
Thabo Sefolosha,2014-15,30,ATL,NBA,52,18.8,6-7,7,976,3.8,9.2,2.9,6.3,0.9,2.9,1.7,2.1,2.0,6.3,8.2,2.8,2.0,0.8,1.4,2.5,10.3,0.418,0.462,0.321,0.468,0.776,0.506,13.8,0.313,0.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,106,100,0.8,1.7,2.5,0.121,-1.2,2.5,1.3,0.8,1.27636363636,4.10109090909,29.9272727273,23.0363636364,0.527272727273,0.0727272727273,0.672727272727,1.47272727273,0.973684210526
Thaddeus Young,2014-15,26,TOT,NBA,76,32.0,6-8,68,2434,6.7,14.3,6.1,12.6,0.6,1.7,1.9,3.0,1.9,4.2,6.1,2.6,1.8,0.4,1.7,2.5,15.8,0.466,0.484,0.33,0.486,0.655,0.507,15.7,0.119,0.207,5.8,13.5,9.6,12.4,2.6,0.8,10.0,21.5,102,109,1.6,1.4,3.1,0.061,0.2,-0.3,-0.1,1.2,2.11547619048,3.95619047619,61.1547619048,44.869047619,0.547619047619,0.357142857143,2.44047619048,4.13095238095,2.62820512821
Thomas Robinson,2014-15,23,TOT,NBA,54,14.8,6-10,4,798,5.7,11.7,5.7,11.6,0.0,0.1,2.5,4.8,4.3,9.4,13.7,1.5,1.4,0.9,2.7,4.7,13.9,0.485,0.488,0.0,0.485,0.528,0.502,15.3,0.008,0.408,12.6,28.6,20.5,7.6,2.0,1.9,16.1,20.2,98,99,0.0,1.4,1.5,0.089,-3.8,1.1,-2.7,-0.1,0.717721518987,2.90151898734,18.5316455696,13.5063291139,0.189873417722,0.0506329113924,0.860759493671,1.79746835443,1.51111111111
Tiago Splitter,2014-15,30,SAS,NBA,52,19.8,6-11,35,1030,5.9,10.6,5.9,10.6,0.0,0.0,3.1,4.2,3.2,5.6,8.8,2.7,1.2,1.3,2.1,3.6,15.0,0.558,0.558,,0.558,0.75,0.601,18.9,0.0,0.396,10.2,17.4,13.9,11.8,1.7,2.7,14.4,18.4,117,101,2.3,1.7,4.0,0.189,0.8,2.4,3.3,1.4,1.30571428571,4.03015873016,31.9206349206,23.7142857143,0.396825396825,0.0952380952381,2.22222222222,4.4126984127,2.37288135593
Tim Duncan,2014-15,38,SAS,NBA,77,28.9,6-11,77,2227,6.8,13.2,6.7,13.1,0.0,0.1,3.7,5.0,2.7,8.6,11.4,3.7,1.0,2.4,2.1,2.7,17.3,0.512,0.514,0.286,0.513,0.74,0.56,22.6,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,113,97,4.9,4.7,9.6,0.207,0.8,4.7,5.5,4.2,1.75617977528,3.56887640449,56.8426966292,41.7528089888,0.573033707865,0.23595505618,4.08988764045,8.73033707865,4.33333333333
Tim Hardaway,2014-15,22,NYK,NBA,70,24.0,6-6,30,1681,6.0,15.4,3.4,7.8,2.6,7.6,2.7,3.3,0.3,3.1,3.3,2.7,0.4,0.3,1.8,2.5,17.2,0.389,0.435,0.342,0.474,0.801,0.512,12.1,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,101,114,0.8,0.0,0.8,0.023,0.1,-4.2,-4.1,-0.9,1.42197530864,3.56814814815,38.987654321,27.1358024691,0.358024691358,0.135802469136,0.740740740741,1.53086419753,1.15384615385
Timofey Mozgov,2014-15,28,TOT,NBA,81,25.2,7-1,80,2045,5.5,10.0,5.5,9.9,0.0,0.1,2.7,3.8,3.6,6.8,10.4,1.0,0.6,1.7,2.0,4.0,13.8,0.555,0.557,0.333,0.557,0.718,0.594,16.6,0.011,0.382,11.0,21.4,16.1,4.3,0.8,3.7,14.9,16.9,113,105,3.5,2.2,5.7,0.133,-1.2,0.8,-0.4,0.8,1.81640776699,4.29475728155,35.6990291262,25.3203883495,0.359223300971,0.0970873786408,3.2427184466,7.05825242718,3.27450980392
Tobias Harris,2014-15,22,ORL,NBA,68,34.8,6-9,63,2369,6.7,14.4,5.4,10.8,1.3,3.6,2.9,3.7,1.1,5.4,6.5,1.9,1.0,0.5,1.7,2.0,17.7,0.466,0.5,0.364,0.512,0.788,0.551,16.7,0.252,0.258,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,107,108,3.0,1.8,4.8,0.098,0.4,-0.7,-0.3,1.0,2.14460526316,3.69736842105,48.9605263158,32.0131578947,0.289473684211,0.0394736842105,1.67105263158,3.10526315789,2.11666666667
Tony Allen,2014-15,33,MEM,NBA,63,26.2,6-4,41,1648,4.9,9.9,4.7,9.3,0.2,0.6,1.7,2.8,2.3,3.9,6.1,1.9,2.8,0.7,1.9,3.6,11.8,0.495,0.505,0.345,0.505,0.627,0.528,14.6,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,103,98,0.9,3.2,4.1,0.119,-0.4,3.7,3.3,2.2,1.71088607595,3.88101265823,27.8607594937,18.4936708861,0.329113924051,0.215189873418,0.772151898734,1.53164556962,1.0701754386
Tony Parker,2014-15,32,SAS,NBA,68,28.7,6-2,68,1953,7.4,15.3,6.7,13.7,0.7,1.6,2.4,3.1,0.3,2.1,2.4,6.2,0.8,0.0,2.7,2.0,18.0,0.486,0.493,0.427,0.508,0.783,0.539,15.9,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,105,107,2.4,1.7,4.1,0.1,0.2,-2.2,-2.0,0.0,1.98855421687,4.15192771084,65.6506024096,49.0963855422,1.50602409639,0.397590361446,0.795180722892,1.14457831325,1.29411764706
Tony Snell,2014-15,23,CHI,NBA,72,19.6,6-7,22,1412,4.1,9.5,2.2,4.4,1.9,5.0,1.1,1.4,0.8,3.7,4.5,1.6,0.8,0.3,1.2,2.2,11.1,0.429,0.494,0.371,0.527,0.8,0.55,10.2,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,108,107,1.2,1.2,2.4,0.082,-0.6,-0.9,-1.5,0.2,1.164,3.71789473684,18.5684210526,12.7684210526,0.410526315789,0.0631578947368,0.557894736842,1.10526315789,1.03921568627
Travis Wear,2014-15,24,NYK,NBA,51,13.2,6-10,1,672,4.5,11.2,3.9,9.6,0.6,1.6,1.1,1.4,1.7,4.0,5.7,2.1,0.8,0.6,1.9,2.9,10.7,0.402,0.408,0.367,0.428,0.769,0.451,8.5,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,90,112,-0.5,0.2,-0.3,-0.02,-4.5,-1.6,-6.1,-0.7,0.591604938272,2.71925925926,13.4691358025,10.0617283951,0.0864197530864,0.0740740740741,0.518518518519,1.12345679012,1.07692307692
Trevor Ariza,2014-15,29,HOU,NBA,82,35.7,6-8,82,2930,4.5,11.2,2.1,4.4,2.4,6.8,1.5,1.8,0.9,4.7,5.6,2.6,1.9,0.2,1.7,2.3,12.9,0.402,0.485,0.35,0.509,0.853,0.539,12.7,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,107,103,2.7,3.9,6.6,0.108,0.6,1.3,1.9,2.9,2.42838383838,4.0197979798,55.2929292929,40.6666666667,0.767676767677,0.323232323232,1.18181818182,2.15151515152,1.42682926829
Trevor Booker,2014-15,27,UTA,NBA,79,19.8,6-8,5,1564,5.2,10.7,4.5,8.7,0.7,1.9,2.0,3.4,3.2,5.9,9.1,1.9,1.0,0.9,2.0,3.3,13.1,0.487,0.518,0.345,0.518,0.581,0.536,15.3,0.181,0.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,107,104,1.7,1.9,3.6,0.11,-0.6,0.7,0.2,0.9,1.35148148148,4.10592592593,42.6790123457,34.2716049383,0.308641975309,0.148148148148,1.04938271605,2.14814814815,1.26865671642
Trey Burke,2014-15,22,UTA,NBA,76,30.1,6-1,43,2288,5.8,15.8,3.9,9.7,2.0,6.1,1.7,2.3,0.5,2.7,3.2,5.2,1.0,0.2,2.0,1.9,15.3,0.368,0.4,0.318,0.43,0.752,0.455,12.6,0.388,0.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,100,108,0.8,1.6,2.4,0.05,0.0,-1.9,-1.9,0.1,2.03088607595,4.05392405063,74.9367088608,57.4810126582,0.784810126582,0.670886075949,0.544303797468,0.987341772152,1.0
Tristan Thompson,2014-15,23,CLE,NBA,82,26.8,6-9,15,2194,4.4,8.0,4.4,8.0,0.0,0.0,2.6,4.1,4.5,6.3,10.8,0.6,0.6,1.0,1.4,3.1,11.4,0.547,0.547,,0.547,0.641,0.58,15.6,0.0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14.0,121,106,4.7,2.1,6.8,0.148,-0.3,-0.3,-0.6,0.8,2.01805825243,4.23796116505,34.7087378641,25.7184466019,0.349514563107,0.0291262135922,3.43689320388,6.59223300971,3.47058823529
Ty Lawson,2014-15,27,DEN,NBA,75,35.5,5-11,75,2665,5.5,12.5,4.5,9.7,0.9,2.8,3.6,4.9,0.6,2.6,3.2,9.7,1.2,0.1,2.5,1.7,15.4,0.436,0.463,0.341,0.474,0.73,0.526,18.5,0.221,0.392,1.6,8.1,4.7,43.0,1.7,0.3,14.6,20.6,113,111,6.0,1.0,7.0,0.126,2.7,-2.1,0.5,1.7,2.17419753086,3.67148148148,75.9012345679,56.3703703704,1.1975308642,0.888888888889,0.654320987654,1.16049382716,1.03921568627
Tyler Hansbrough,2014-15,29,TOR,NBA,74,14.3,6-9,8,1058,2.9,5.6,2.9,5.4,0.0,0.2,3.3,4.7,3.6,5.4,9.0,0.7,1.0,0.5,0.7,4.8,9.2,0.521,0.538,0.143,0.524,0.698,0.597,13.3,0.042,0.842,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,132,107,2.6,0.9,3.4,0.156,0.1,-0.5,-0.5,0.4,0.930987654321,3.94395061728,14.6419753086,11.1234567901,0.185185185185,0.037037037037,1.69135802469,2.88888888889,2.01470588235
Tyler Zeller,2014-15,25,BOS,NBA,82,21.1,7-0,59,1731,7.1,12.9,7.1,12.9,0.0,0.0,3.2,3.9,3.0,6.6,9.7,2.4,0.4,1.1,1.6,4.3,17.3,0.549,0.549,,0.549,0.823,0.594,18.9,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,119,105,4.5,2.0,6.5,0.179,0.4,0.4,0.9,1.2,1.46697674419,4.16627906977,33.476744186,23.1395348837,0.337209302326,0.116279069767,3.74418604651,7.22093023256,3.74418604651
Tyreke Evans,2014-15,25,NOP,NBA,79,34.1,6-6,76,2690,7.0,15.6,6.0,12.6,0.9,3.0,2.7,3.9,1.1,4.5,5.6,7.0,1.3,0.5,3.3,2.6,17.6,0.447,0.482,0.304,0.477,0.694,0.508,17.7,0.195,0.25,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,103,107,2.4,2.2,4.6,0.082,1.7,0.1,1.9,2.6,2.16662790698,3.83418604651,72.0930232558,50.511627907,0.813953488372,0.697674418605,1.67441860465,2.95348837209,1.82278481013
Tyson Chandler,2014-15,32,DAL,NBA,75,30.5,7-1,75,2286,4.6,6.9,4.6,6.9,0.0,0.0,2.9,4.0,4.6,9.0,13.6,1.3,0.7,1.4,1.7,2.7,12.1,0.666,0.666,,0.666,0.72,0.697,20.1,0.0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,133,103,7.2,3.1,10.3,0.216,1.9,2.3,4.2,3.6,1.87409638554,3.6856626506,39.2891566265,29.9759036145,0.530120481928,0.0481927710843,4.86746987952,9.53012048193,5.17948717949
Udonis Haslem,2014-15,34,MIA,NBA,62,16.0,6-8,25,995,3.9,8.6,3.8,8.3,0.1,0.4,1.6,2.3,2.6,6.8,9.3,1.7,0.8,0.5,1.5,4.1,9.4,0.448,0.459,0.2,0.452,0.703,0.488,10.6,0.042,0.268,8.8,22.1,15.6,7.4,1.1,1.1,13.3,14.6,102,106,0.4,1.0,1.4,0.066,-3.3,-0.1,-3.4,-0.4,0.798607594937,2.9846835443,20.6708860759,16.3291139241,0.126582278481,0.0759493670886,1.12658227848,2.05063291139,1.9347826087
Victor Oladipo,2014-15,22,ORL,NBA,72,35.7,6-4,71,2573,6.6,15.2,5.4,11.7,1.2,3.5,3.7,4.5,0.7,3.5,4.2,4.1,1.7,0.3,2.9,2.6,18.1,0.436,0.464,0.339,0.474,0.819,0.527,15.9,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,101,108,1.5,2.0,3.5,0.065,0.5,-0.5,0.0,1.3,2.52958333333,4.2575,65.5277777778,42.1666666667,0.930555555556,0.291666666667,1.29166666667,2.36111111111,1.5
Vince Carter,2014-15,38,MEM,NBA,66,16.5,6-6,1,1091,4.5,13.4,2.2,5.7,2.3,7.7,1.5,1.9,0.9,3.5,4.4,2.6,1.4,0.5,1.4,3.4,12.7,0.333,0.379,0.297,0.417,0.789,0.445,9.6,0.571,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,94,103,-0.5,1.4,1.0,0.043,-1.1,-0.3,-1.4,0.2,1.074,3.85225,25.2,17.625,0.2875,0.075,0.6375,1.2375,1.10869565217
Wayne Ellington,2014-15,27,LAL,NBA,65,25.8,6-4,36,1675,5.5,13.3,3.5,8.0,1.9,5.2,1.1,1.4,0.7,3.8,4.5,2.3,0.7,0.0,1.1,1.7,14.0,0.412,0.439,0.37,0.485,0.813,0.504,11.6,0.394,0.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,103,114,1.1,0.1,1.2,0.034,-0.4,-2.6,-3.0,-0.4,1.43914634146,3.36085365854,25.1341463415,15.7195121951,0.256097560976,0.158536585366,0.426829268293,0.743902439024,0.945945945946
Wesley Johnson,2014-15,27,LAL,NBA,76,29.5,6-7,59,2245,4.6,11.1,3.1,6.9,1.5,4.2,1.4,1.8,1.1,4.0,5.1,2.0,0.9,0.7,1.4,2.6,12.1,0.414,0.451,0.351,0.48,0.804,0.509,11.1,0.375,0.162,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,102,112,1.0,0.7,1.7,0.037,-0.9,-0.6,-1.5,0.3,1.82585365854,3.70036585366,31.9268292683,21.0365853659,0.292682926829,0.109756097561,1.0243902439,1.87804878049,1.37704918033
Wesley Matthews,2014-15,28,POR,NBA,60,33.7,6-5,60,2024,6.0,13.4,2.9,5.5,3.1,7.9,1.9,2.6,0.7,3.3,3.9,2.5,1.4,0.2,1.4,2.3,17.0,0.448,0.534,0.389,0.563,0.752,0.586,16.1,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9.0,19.8,114,105,4.0,2.2,6.2,0.147,3.8,0.1,3.9,3.0,2.37433333333,4.2255,48.15,31.6,0.45,0.0833333333333,0.783333333333,1.4,1.14634146341
Will Barton,2014-15,24,TOT,NBA,58,16.9,6-6,0,983,5.5,12.9,4.7,9.8,0.8,3.1,2.7,3.4,1.0,5.0,5.9,3.0,1.8,0.7,2.2,2.6,14.5,0.425,0.474,0.271,0.458,0.787,0.503,13.6,0.241,0.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,99,105,0.2,1.1,1.3,0.063,-1.7,1.1,-0.6,0.3,0.908481012658,3.20708860759,19.2784810127,12.8860759494,0.303797468354,0.0506329113924,0.46835443038,0.924050632911,1.12121212121
Willie Green,2014-15,33,ORL,NBA,52,18.3,6-4,2,951,4.5,11.6,2.9,7.0,1.6,4.6,1.1,1.3,0.5,2.5,3.0,2.6,1.0,0.2,1.8,3.1,11.6,0.386,0.411,0.347,0.454,0.824,0.477,7.9,0.395,0.111,1.6,7.9,4.7,10.9,1.4,0.4,13.0,17.6,93,111,-0.4,0.4,-0.1,-0.003,-2.8,-2.1,-4.9,-0.7,0.805185185185,2.63555555556,16.2839506173,11.049382716,0.222222222222,0.0987654320988,0.283950617284,0.641975308642,0.766666666667
Wilson Chandler,2014-15,27,DEN,NBA,78,31.7,6-8,75,2471,6.1,14.2,4.1,8.3,2.0,5.9,1.6,2.1,1.4,5.5,6.9,2.0,0.8,0.4,1.6,3.4,15.8,0.429,0.49,0.342,0.5,0.775,0.523,13.2,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,104,109,2.1,1.5,3.6,0.071,0.5,-0.4,0.2,1.3,2.06402439024,3.91914634146,44.5975609756,29.4024390244,0.548780487805,0.158536585366,1.64634146341,2.91463414634,1.82432432432
