,player_year,Player,Season_x,Age_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd,Tm,label
439,DeMarre Carroll/2016-17,DeMarre Carroll,2016-17,30,NBA,72,26.1,6-8,72,1882,4.2,10.5,2.1,4.4,2.1,6.1,1.7,2.2,1.2,4.1,5.3,1.4,1.5,0.5,1.0,2.7,12.2,0.401,0.485,0.341,0.5,0.761,0.531,11.9,0.583,0.213,3.8,12.7,8.3,5.7,2.2,1.2,8.3,15.5,110,108,1.7,2.1,3.8,0.097,0.6,0.4,1.0,1.4,1.49011111111,3.63166666667,25.5888888889,17.2333333333,0.233333333333,0.0444444444444,1.37777777778,2.51111111111,1.79710144928,TOR,1
440,Matthew Dellavedova/2015-16,Matthew Dellavedova,2015-16,25,NBA,76,24.6,6-4,14,1867,4.0,9.9,2.1,5.2,1.9,4.6,1.1,1.3,0.6,2.5,3.1,6.5,0.8,0.2,2.2,3.4,11.0,0.405,0.401,0.41,0.501,0.864,0.527,11.3,0.468,0.129,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,109,108,2.2,1.6,3.8,0.098,-0.2,-1.4,-1.6,0.2,1.49193877551,4.09663265306,46.7653061224,37.3673469388,0.959183673469,0.438775510204,0.683673469388,1.29591836735,1.06349206349,CLE,7
441,Alex Len/2015-16,Alex Len,2015-16,22,NBA,78,23.3,7-1,46,1821,5.2,12.3,5.2,12.2,0.0,0.1,3.4,4.7,3.5,8.2,11.7,1.9,0.8,1.2,2.9,4.5,13.9,0.423,0.426,0.143,0.424,0.728,0.482,12.4,0.011,0.383,10.4,25.4,17.7,8.5,1.0,2.8,16.6,20.4,96,107,-0.5,1.8,1.3,0.035,-4.4,0.7,-3.6,-0.7,1.49243902439,3.85597560976,37.3902439024,25.7317073171,0.268292682927,0.0365853658537,2.70731707317,5.31707317073,2.96,PHO,8
442,Alonzo Gee/2015-16,Alonzo Gee,2015-16,28,NBA,73,22.4,6-6,38,1632,2.9,5.6,2.5,4.3,0.4,1.3,1.0,1.5,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2,0.518,0.59,0.283,0.551,0.667,0.572,8.4,0.235,0.259,3.9,13.0,8.3,6.2,1.9,0.7,16.2,9.2,108,110,1.0,0.9,1.9,0.056,-1.8,1.0,-0.8,0.5,1.49304878049,4.0406097561,19.3536585366,14.6585365854,0.256097560976,0.0609756097561,0.926829268293,1.58536585366,1.35714285714,NOP,6
443,Amir Johnson/2015-16,Amir Johnson,2015-16,28,NBA,79,22.8,6-9,76,1800,5.0,8.5,4.8,7.7,0.2,0.9,1.4,2.4,3.6,6.5,10.1,2.8,1.0,1.7,1.9,4.3,11.5,0.585,0.624,0.233,0.596,0.57,0.602,16.0,0.101,0.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,117,102,3.0,2.9,5.9,0.158,-0.2,3.2,3.0,2.3,1.49534883721,3.95104651163,39.1627906977,31.3372093023,0.558139534884,0.127906976744,2.66279069767,5.58139534884,2.8625,BOS,8
444,Matthew Dellavedova/2014-15,Matthew Dellavedova,2014-15,24,NBA,67,20.6,6-4,13,1380,2.9,8.0,1.1,3.7,1.8,4.4,0.8,1.0,1.0,2.3,3.3,5.3,0.6,0.1,1.6,4.0,8.3,0.362,0.307,0.407,0.472,0.763,0.493,8.5,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,109,111,1.4,0.5,1.9,0.067,-0.6,-2.0,-2.6,-0.2,1.50011363636,4.22818181818,42.6931818182,34.1136363636,0.636363636364,0.215909090909,1.03409090909,1.81818181818,1.24657534247,CLE,2
445,Jordan Hill/2014-15,Jordan Hill,2014-15,27,NBA,70,26.8,6-10,57,1874,6.9,14.9,6.8,14.7,0.1,0.2,2.4,3.2,3.3,7.3,10.7,2.0,0.7,1.0,2.0,3.2,16.2,0.459,0.462,0.273,0.461,0.738,0.494,16.2,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,101,109,1.1,1.1,2.2,0.055,-2.0,-0.6,-2.6,-0.3,1.50219512195,3.36134146341,40.1585365854,27.5487804878,0.231707317073,0.146341463415,3.56097560976,6.40243902439,4.23188405797,LAL,8
446,Anthony Morrow/2014-15,Anthony Morrow,2014-15,29,NBA,74,24.4,6-5,0,1806,5.7,12.3,2.9,5.8,2.8,6.5,1.6,1.8,0.8,3.1,3.9,1.2,1.1,0.2,0.8,2.7,15.7,0.463,0.497,0.434,0.578,0.888,0.604,14.8,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,124,108,4.4,1.2,5.7,0.151,2.4,-1.8,0.6,1.2,1.5024691358,3.69765432099,22.1851851852,13.1728395062,0.16049382716,0.037037037037,0.814814814815,1.49382716049,1.2,OKC,1
447,Pau Gasol/2015-16,Pau Gasol,2015-16,35,NBA,72,31.8,7-0,72,2291,7.3,15.6,7.0,14.6,0.4,1.1,3.6,4.5,2.4,10.0,12.5,4.6,0.7,2.3,2.6,2.3,18.7,0.469,0.478,0.348,0.481,0.792,0.529,21.7,0.069,0.29,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,107,101,3.2,3.9,7.1,0.149,0.5,3.5,4.0,3.5,1.50393939394,2.84747474747,56.6666666667,41.5858585859,0.515151515152,0.353535353535,3.55555555556,7.71717171717,4.88888888889,CHI,11
448,Austin Rivers/2015-16,Austin Rivers,2015-16,23,NBA,67,21.9,6-4,7,1464,5.6,12.7,4.0,8.1,1.5,4.5,1.9,2.9,0.5,2.7,3.2,2.4,1.2,0.2,1.5,3.4,14.6,0.438,0.495,0.335,0.498,0.681,0.523,11.1,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,101,107,0.6,1.3,1.9,0.063,-1.2,-1.0,-2.2,-0.1,1.50480519481,4.09857142857,37.2857142857,26.2987012987,0.493506493506,0.116883116883,0.532467532468,1.24675324675,0.788461538462,LAC,2
449,Kelly Olynyk/2014-15,Kelly Olynyk,2014-15,23,NBA,64,22.2,7-0,13,1423,6.3,13.4,4.8,8.9,1.5,4.4,2.4,3.4,2.3,5.3,7.7,2.8,1.6,1.0,2.5,5.4,16.6,0.475,0.538,0.349,0.533,0.684,0.558,15.9,0.331,0.258,7.0,16.5,11.7,12.2,2.3,2.1,14.3,21.1,105,102,1.5,2.1,3.6,0.12,0.7,1.4,2.1,1.5,1.50753623188,4.1847826087,44.4637681159,33.347826087,0.463768115942,0.0724637681159,2.47826086957,4.72463768116,2.51470588235,BOS,0
450,CJ Miles/2016-17,CJ Miles,2016-17,29,NBA,76,23.4,6-6,29,1776,5.7,13.1,2.3,4.8,3.4,8.3,1.7,1.9,0.6,4.0,4.6,1.0,0.9,0.5,0.8,3.1,16.5,0.434,0.471,0.413,0.565,0.903,0.592,13.7,0.632,0.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,115,111,2.7,1.4,4.0,0.109,1.5,-2.1,-0.5,0.7,1.509875,3.910375,25.425,15.825,0.275,0.1,0.675,1.2,1.05882352941,IND,1
451,Bismack Biyombo/2015-16,Bismack Biyombo,2015-16,23,NBA,82,22.0,6-9,22,1808,3.1,5.7,3.1,5.7,0.0,0.0,2.8,4.5,3.6,9.4,13.0,0.6,0.4,2.6,1.4,4.5,9.0,0.542,0.544,0.0,0.542,0.628,0.586,14.9,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,118,101,2.8,3.1,5.9,0.156,-2.4,2.3,-0.1,0.9,1.51068627451,3.99549019608,30.4607843137,24.2450980392,0.166666666667,0.0588235294118,2.91176470588,6.51960784314,3.0618556701,TOR,4
452,Joe Harris/2016-17,Joe Harris,2016-17,25,NBA,52,21.9,6-6,11,1138,4.9,11.5,2.2,4.5,2.7,7.0,1.1,1.6,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5,0.425,0.489,0.385,0.543,0.714,0.558,9.0,0.61,0.135,1.5,12.0,6.8,7.3,1.2,0.5,12.5,16.5,101,113,0.1,0.6,0.8,0.032,-1.4,-1.5,-3.0,-0.3,1.51592592593,4.21462962963,26.3333333333,17.9444444444,0.333333333333,0.12962962963,1.09259259259,1.77777777778,1.55263157895,BRK,10
453,Nikola Mirotic/2016-17,Nikola Mirotic,2016-17,25,NBA,70,24.0,6-10,15,1679,5.5,13.4,2.8,5.3,2.8,8.1,2.1,2.7,1.3,6.9,8.2,1.6,1.1,1.2,1.7,2.7,16.0,0.413,0.52,0.342,0.516,0.773,0.546,14.5,0.603,0.205,3.9,20.9,12.3,6.9,1.6,2.7,10.4,19.8,107,105,1.3,2.5,3.8,0.108,0.0,0.5,0.4,1.0,1.51638554217,3.76602409639,44.8674698795,34.156626506,0.409638554217,0.10843373494,1.48192771084,2.79518072289,1.921875,CHI,0
454,Devin Harris/2014-15,Devin Harris,2014-15,31,NBA,76,22.2,6-3,3,1685,4.7,11.2,2.6,5.5,2.0,5.7,2.8,3.5,0.3,2.6,2.9,5.1,1.7,0.3,1.8,3.1,14.2,0.418,0.481,0.357,0.509,0.815,0.559,14.8,0.508,0.309,0.8,8.0,4.4,20.4,2.3,0.7,12.5,18.0,113,108,2.9,1.3,4.2,0.12,1.9,-0.8,1.2,1.3,1.51675,4.143625,45.4,34.65,0.4875,0.275,0.675,1.2625,1.0,DAL,7
455,Gerald Henderson/2016-17,Gerald Henderson,2016-17,29,NBA,72,23.2,6-5,41,1667,5.1,11.9,3.7,8.2,1.3,3.7,2.9,3.6,0.7,3.3,4.0,2.4,0.9,0.3,1.3,2.8,14.3,0.423,0.455,0.353,0.478,0.806,0.529,10.8,0.313,0.298,2.2,10.0,6.1,10.5,1.2,0.7,9.0,17.9,106,112,1.0,1.0,2.1,0.059,-1.8,-1.2,-3.1,-0.5,1.51768292683,3.95353658537,27.3170731707,17.8292682927,0.329268292683,0.0975609756098,0.646341463415,1.14634146341,1.0,PHI,10
456,Jason Smith/2014-15,Jason Smith,2014-15,28,NBA,82,21.8,7-0,31,1785,5.2,11.9,4.9,11.1,0.3,0.8,2.6,3.1,2.0,4.6,6.5,2.8,0.6,0.9,2.1,4.1,13.2,0.434,0.44,0.357,0.447,0.83,0.497,12.0,0.071,0.258,6.2,15.0,10.5,13.5,0.9,2.1,13.6,19.7,99,111,0.5,0.7,1.2,0.032,-2.5,-0.9,-3.4,-0.6,1.51768292683,4.14451219512,41.1341463415,30.8536585366,0.40243902439,0.121951219512,1.93902439024,3.90243902439,2.14864864865,NYK,8
457,Spencer Dinwiddie/2016-17,Spencer Dinwiddie,2016-17,23,NBA,59,22.6,6-6,18,1334,3.6,8.1,2.6,5.4,1.0,2.7,3.4,4.3,0.7,3.7,4.4,5.0,1.2,0.6,1.8,3.2,11.7,0.444,0.478,0.376,0.507,0.792,0.581,12.7,0.334,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,116,112,1.9,0.9,2.8,0.101,-0.7,-0.2,-0.9,0.4,1.5224137931,4.04672413793,44.1206896552,35.6724137931,0.637931034483,0.120689655172,0.844827586207,1.46551724138,1.16666666667,BRK,2
458,Jason Terry/2014-15,Jason Terry,2014-15,37,NBA,77,21.3,6-2,18,1641,4.1,9.8,1.4,2.7,2.8,7.1,0.9,1.1,0.3,2.3,2.7,3.2,1.4,0.4,1.6,2.5,11.9,0.422,0.504,0.39,0.563,0.813,0.579,11.4,0.724,0.108,1.0,7.1,4.1,13.8,2.0,0.9,13.7,14.3,112,106,2.0,1.5,3.6,0.104,0.3,-0.7,-0.4,0.7,1.52444444444,4.02747474747,36.4343434343,28.404040404,0.494949494949,0.333333333333,0.454545454545,0.79797979798,0.9,HOU,2
459,Terrence Ross/2015-16,Terrence Ross,2015-16,24,NBA,73,23.9,6-7,7,1747,5.6,12.9,2.9,5.9,2.7,7.0,1.0,1.3,0.4,3.4,3.8,1.2,1.1,0.5,0.9,2.5,14.8,0.431,0.484,0.386,0.536,0.79,0.551,12.9,0.542,0.099,1.4,10.6,6.1,5.3,1.6,1.2,6.6,18.2,110,107,2.1,1.6,3.6,0.1,1.1,-1.2,-0.2,0.8,1.52770833333,4.09302083333,22.9166666667,13.5729166667,0.166666666667,0.114583333333,0.5625,1.16666666667,0.830769230769,TOR,1
460,Cory Joseph/2015-16,Cory Joseph,2015-16,24,NBA,80,25.6,6-3,4,2046,4.5,10.3,4.0,8.4,0.5,1.9,2.3,3.1,0.7,3.0,3.7,4.4,1.1,0.4,1.8,2.3,11.9,0.439,0.478,0.273,0.465,0.764,0.512,12.4,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17.0,106,108,1.8,1.7,3.5,0.082,-0.6,-0.4,-1.0,0.5,1.52924369748,3.69361344538,46.8067226891,36.3109243697,0.521008403361,0.159663865546,0.747899159664,1.54621848739,1.1125,TOR,7
461,Kevin Durant/2015-16,Kevin Durant,2015-16,27,NBA,72,35.8,6-9,72,2578,9.7,19.3,7.1,12.6,2.6,6.7,6.2,7.0,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.3,0.505,0.569,0.387,0.573,0.898,0.634,28.2,0.348,0.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,122,104,11.0,3.5,14.5,0.27,7.0,0.9,7.9,6.4,1.53007462687,2.50828358209,43.276119403,24.1492537313,0.574626865672,0.201492537313,0.902985074627,1.89552238806,1.53164556962,OKC,0
462,Brandon Jennings/2016-17,Brandon Jennings,2016-17,27,NBA,81,22.2,6-1,13,1802,3.8,10.7,2.3,5.7,1.6,5.0,2.3,3.0,0.6,3.3,3.9,7.9,1.4,0.1,2.6,2.3,11.5,0.359,0.399,0.313,0.433,0.75,0.479,12.1,0.471,0.284,1.8,10.1,5.9,30.4,1.9,0.2,17.5,17.6,104,113,0.7,1.0,1.7,0.046,-0.8,-2.2,-3.0,-0.4,1.53031914894,4.35893617021,50.0425531915,40.085106383,0.787234042553,0.5,0.489361702128,0.787234042553,1.04545454545,TOT,7
463,Shane Larkin/2015-16,Shane Larkin,2015-16,23,NBA,78,22.4,5-11,17,1751,4.6,10.3,3.8,8.1,0.8,2.2,1.7,2.2,0.6,3.1,3.7,7.0,2.0,0.2,3.0,2.5,11.6,0.442,0.464,0.361,0.481,0.776,0.515,13.3,0.215,0.213,1.8,9.9,5.8,29.3,2.7,0.6,21.0,17.7,100,110,0.5,1.0,1.4,0.039,-1.2,-1.0,-2.2,-0.1,1.53048780488,4.095,52.7073170732,42.243902439,0.69512195122,0.451219512195,0.780487804878,1.4512195122,1.12280701754,BRK,7
464,Matt Barnes/2015-16,Matt Barnes,2015-16,35,NBA,76,28.8,6-7,45,2190,4.3,11.4,2.4,5.3,2.0,6.1,1.8,2.3,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5,0.381,0.449,0.322,0.467,0.804,0.503,11.7,0.534,0.199,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,99,107,0.4,2.2,2.6,0.056,-0.4,0.8,0.4,1.3,1.53128440367,3.15577981651,38.2110091743,28.6422018349,0.357798165138,0.119266055046,1.04587155963,1.75229357798,1.67647058824,MEM,8
465,Marquese Chriss/2016-17,Marquese Chriss,2016-17,19,NBA,82,21.3,6-10,75,1743,5.9,13.1,4.4,8.4,1.5,4.6,2.3,3.7,2.0,5.2,7.2,1.2,1.4,1.4,2.2,5.4,15.6,0.449,0.52,0.321,0.506,0.624,0.529,12.3,0.354,0.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,102,110,0.3,1.5,1.8,0.05,-1.6,0.0,-1.6,0.2,1.53716049383,4.25222222222,34.4691358025,23.8271604938,0.308641975309,0.123456790123,1.23456790123,2.24691358025,1.61290322581,PHO,8
466,Ersan Ilyasova/2015-16,Ersan Ilyasova,2015-16,28,NBA,74,25.4,6-10,56,1881,5.4,12.7,3.5,7.7,1.8,5.0,2.1,2.9,2.8,5.0,7.7,1.3,1.0,0.6,1.4,3.3,14.7,0.424,0.458,0.371,0.496,0.721,0.526,14.2,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,109,106,2.4,2.0,4.4,0.113,0.4,-0.3,0.1,1.0,1.53764705882,3.66305882353,37.8705882353,27.4117647059,0.258823529412,0.0823529411765,2.22352941176,3.69411764706,2.66197183099,TOT,8
467,Kyle Korver/2016-17,Kyle Korver,2016-17,35,NBA,67,26.2,6-7,22,1753,4.9,10.6,1.6,3.2,3.3,7.4,0.8,0.9,0.2,3.7,3.8,2.3,0.7,0.4,1.4,2.2,13.9,0.464,0.494,0.451,0.621,0.905,0.635,12.1,0.697,0.082,0.5,11.0,5.9,9.4,1.0,1.0,11.5,15.2,116,111,2.3,1.3,3.7,0.101,0.8,-1.0,-0.2,0.8,1.53826086957,3.82967391304,24.2934782609,16.2826086957,0.271739130435,0.130434782609,1.14130434783,2.13043478261,1.47887323944,TOT,1
468,Jamal Crawford/2015-16,Jamal Crawford,2015-16,35,NBA,79,26.9,6-5,5,2126,6.4,15.9,4.4,10.1,2.0,5.8,4.1,4.6,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19.0,0.404,0.44,0.34,0.466,0.904,0.529,14.0,0.366,0.289,1.0,6.3,3.7,14.0,1.2,0.4,9.6,24.9,104,109,1.8,1.5,3.3,0.076,-0.2,-2.4,-2.6,-0.3,1.54101010101,3.39424242424,36.0404040404,21.5252525253,0.545454545455,0.222222222222,0.606060606061,0.929292929293,1.05263157895,LAC,2
469,Joe Johnson/2016-17,Joe Johnson,2016-17,35,NBA,78,23.6,6-7,14,1843,5.3,12.2,3.3,7.2,2.1,5.0,1.2,1.5,0.6,4.1,4.7,2.8,0.7,0.4,1.3,1.8,14.0,0.436,0.454,0.411,0.521,0.818,0.542,12.8,0.412,0.123,2.1,12.7,7.6,12.6,1.0,0.8,9.5,18.5,109,108,1.7,2.1,3.8,0.099,-0.1,-0.1,-0.2,0.8,1.54422222222,3.809,35.5444444444,25.3111111111,0.522222222222,0.155555555556,0.733333333333,1.41111111111,1.17857142857,UTA,2
470,Andre Iguodala/2015-16,Andre Iguodala,2015-16,32,NBA,65,26.6,6-6,1,1732,3.7,7.6,2.5,4.4,1.1,3.2,1.1,1.7,1.1,4.4,5.5,4.6,1.5,0.4,1.6,2.1,9.5,0.478,0.57,0.351,0.552,0.614,0.565,12.2,0.418,0.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,115,105,2.3,2.1,4.4,0.122,0.3,1.3,1.6,1.6,1.54581818182,3.32872727273,35.3272727273,27.4818181818,0.836363636364,0.263636363636,0.690909090909,1.26363636364,1.22580645161,GSW,2
471,Trevor Booker/2016-17,Trevor Booker,2016-17,29,NBA,71,24.7,6-8,43,1754,6.3,12.1,5.7,10.5,0.5,1.6,1.5,2.3,2.9,8.8,11.7,2.8,1.6,0.6,2.6,3.1,14.6,0.516,0.546,0.321,0.537,0.673,0.554,15.7,0.132,0.186,8.7,25.5,17.2,12.9,2.1,1.2,16.6,18.7,105,107,0.9,2.2,3.1,0.086,-1.6,1.8,0.2,1.0,1.54607594937,3.76607594937,49.7974683544,39.3291139241,0.379746835443,0.139240506329,1.54430379747,2.91139240506,2.03333333333,BRK,0
472,Isaiah Whitehead/2016-17,Isaiah Whitehead,2016-17,21,NBA,73,22.5,6-4,26,1643,4.5,11.1,3.5,7.9,1.0,3.3,2.0,2.5,0.7,3.3,4.0,4.2,0.9,0.8,3.1,3.8,11.9,0.402,0.446,0.295,0.445,0.805,0.487,7.5,0.293,0.222,2.1,9.7,5.9,17.7,1.2,1.7,20.3,18.2,91,113,-1.7,0.9,-0.8,-0.023,-4.3,-0.6,-4.9,-1.2,1.54789473684,4.15052631579,36.8421052632,26.6578947368,0.552631578947,0.210526315789,0.986842105263,2.02631578947,1.29310344828,BRK,2
473,Stanley Johnson/2015-16,Stanley Johnson,2015-16,19,NBA,73,23.1,6-7,6,1687,4.8,12.8,3.5,8.4,1.3,4.4,1.7,2.2,1.2,5.3,6.5,2.5,1.2,0.3,2.4,3.8,12.7,0.375,0.41,0.307,0.428,0.784,0.46,8.7,0.342,0.17,3.6,16.7,9.9,10.8,1.6,0.5,15.0,19.6,91,106,-1.3,1.9,0.6,0.018,-3.1,0.5,-2.6,-0.2,1.55416666667,4.0330952381,31.7976190476,21.1428571429,0.190476190476,0.297619047619,0.738095238095,1.28571428571,1.14814814815,DET,10
474,Thabo Sefolosha/2016-17,Thabo Sefolosha,2016-17,32,NBA,62,25.7,6-7,42,1596,3.9,8.9,3.0,6.2,0.9,2.7,1.2,1.7,1.2,4.9,6.1,2.4,2.2,0.7,1.3,2.2,10.0,0.441,0.484,0.342,0.492,0.733,0.519,11.9,0.304,0.19,3.8,14.7,9.3,9.9,3.0,1.7,11.9,13.3,105,103,0.6,2.7,3.3,0.098,-1.9,3.1,1.2,1.3,1.55486111111,3.80513888889,32.4444444444,24.6111111111,0.625,0.194444444444,1.01388888889,1.75,1.43137254902,ATL,8
475,Luc Mbah a Moute/2016-17,Luc Mbah a Moute,2016-17,30,NBA,80,22.3,6-8,76,1787,3.8,7.6,3.0,5.4,0.9,2.2,1.2,1.8,0.9,2.6,3.5,0.8,1.6,0.7,0.9,2.5,9.8,0.505,0.552,0.391,0.562,0.678,0.581,10.3,0.291,0.23,3.0,7.7,5.4,3.1,2.3,1.6,10.1,11.6,111,109,1.3,1.8,3.1,0.084,-0.8,1.5,0.7,1.2,1.55806818182,4.09375,20.125,13.6590909091,0.238636363636,0.0340909090909,1.21590909091,2.125,1.59701492537,LAC,6
476,Larry Nance/2016-17,Larry Nance,2016-17,24,NBA,63,22.9,6-9,7,1442,4.7,9.0,4.5,8.1,0.2,0.9,1.5,2.0,3.0,6.2,9.2,2.4,2.0,1.0,1.4,3.7,11.2,0.526,0.554,0.278,0.54,0.738,0.567,15.8,0.1,0.222,8.8,19.6,14.0,9.7,2.8,2.3,12.4,13.4,117,109,2.1,1.5,3.5,0.118,-0.3,2.3,2.0,1.5,1.55878787879,4.14560606061,34.7424242424,26.8484848485,0.409090909091,0.181818181818,1.89393939394,3.19696969697,2.23214285714,LAL,4
477,Jeff Teague/2015-16,Jeff Teague,2015-16,27,NBA,79,28.5,6-2,78,2255,6.9,15.8,5.2,11.4,1.8,4.4,4.2,5.0,0.5,2.9,3.4,7.5,1.5,0.4,3.5,2.7,19.8,0.439,0.454,0.4,0.495,0.837,0.551,17.9,0.278,0.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,105,104,2.8,3.0,5.9,0.125,1.2,-0.9,0.3,1.3,1.55934579439,3.28990654206,58.4953271028,42.2242990654,1.40186915888,0.299065420561,0.514018691589,0.822429906542,0.948275862069,ATL,12
478,Roy Hibbert/2014-15,Roy Hibbert,2014-15,28,NBA,76,25.3,7-2,76,1926,5.9,13.3,5.9,13.2,0.0,0.0,3.1,3.8,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0,0.446,0.448,0.0,0.446,0.824,0.501,15.4,0.003,0.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,101,101,1.0,3.2,4.2,0.105,-3.1,2.1,-1.0,0.5,1.559375,3.70875,37.0375,24.5875,0.3375,0.1,3.0875,7.2375,3.29333333333,IND,8
479,CJ Miles/2014-15,CJ Miles,2014-15,27,NBA,70,26.3,6-6,40,1841,6.4,16.2,3.4,7.5,3.0,8.7,2.5,3.1,0.4,3.8,4.2,1.5,1.2,0.5,1.4,2.6,18.4,0.398,0.459,0.345,0.491,0.807,0.525,14.1,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,103,104,1.3,2.3,3.6,0.093,1.0,-1.3,-0.3,0.8,1.56316455696,3.60075949367,31.8227848101,18.9240506329,0.303797468354,0.139240506329,0.658227848101,1.30379746835,1.04,IND,10
480,Derrick Favors/2015-16,Derrick Favors,2015-16,24,NBA,62,32.0,6-10,59,1983,7.6,14.7,7.6,14.7,0.0,0.1,3.3,4.6,3.1,6.1,9.1,1.7,1.3,1.7,1.9,2.7,18.4,0.515,0.518,0.0,0.515,0.709,0.551,21.6,0.005,0.313,10.0,19.6,14.8,8.9,2.0,3.9,10.1,23.9,111,101,3.8,3.4,7.1,0.173,0.4,2.3,2.7,2.3,1.56341176471,2.93117647059,49.4,36.3529411765,0.423529411765,0.0823529411765,2.51764705882,5.25882352941,3.50819672131,UTA,5
481,Derrick Rose/2015-16,Derrick Rose,2015-16,27,NBA,66,31.8,6-3,66,2097,7.7,18.0,6.9,15.4,0.8,2.6,2.4,3.1,0.8,3.1,3.9,5.3,0.8,0.2,3.0,1.4,18.5,0.427,0.449,0.293,0.448,0.793,0.479,13.5,0.143,0.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,96,110,-0.8,1.2,0.4,0.009,-1.2,-2.1,-3.3,-0.7,1.56385416667,2.96833333333,53.71875,38.2604166667,0.958333333333,0.302083333333,0.75,1.27083333333,1.30909090909,CHI,12
482,Rajon Rondo/2015-16,Rajon Rondo,2015-16,29,NBA,72,35.2,6-1,72,2537,5.0,11.1,4.2,8.7,0.9,2.4,1.2,2.1,1.1,5.1,6.2,11.9,2.0,0.1,3.9,2.5,12.2,0.454,0.479,0.365,0.494,0.58,0.506,16.9,0.217,0.192,3.3,15.2,9.3,48.0,2.7,0.3,24.7,18.8,105,107,2.3,2.3,4.6,0.087,0.8,0.2,1.0,1.9,1.56785714286,2.650625,61.9642857143,48.5357142857,1.05357142857,0.866071428571,0.553571428571,0.9375,1.16981132075,SAC,12
483,Wayne Ellington/2016-17,Wayne Ellington,2016-17,29,NBA,62,24.2,6-4,13,1500,5.5,13.3,2.0,3.9,3.6,9.5,0.9,1.0,0.4,2.8,3.2,1.7,0.8,0.1,0.7,1.7,15.6,0.416,0.509,0.378,0.55,0.86,0.565,12.6,0.71,0.077,1.3,8.6,4.9,7.1,1.2,0.2,5.0,17.9,114,111,2.1,1.2,3.3,0.105,1.8,-1.9,-0.2,0.7,1.56924242424,3.88590909091,25.9848484848,16.1363636364,0.393939393939,0.0909090909091,0.848484848485,1.34848484848,1.4358974359,MIA,10
484,Evan Turner/2015-16,Evan Turner,2015-16,27,NBA,81,28.0,6-7,12,2271,5.4,11.9,5.1,10.6,0.3,1.3,2.3,2.8,0.8,5.5,6.3,5.7,1.3,0.4,2.7,2.2,13.5,0.456,0.482,0.241,0.469,0.827,0.513,13.6,0.11,0.238,2.3,16.5,9.3,23.9,1.7,1.0,16.9,18.8,102,104,1.0,3.0,4.0,0.085,-1.9,1.3,-0.7,0.8,1.56933333333,3.28904761905,46.4666666667,33.9619047619,0.619047619048,0.342857142857,1.30476190476,2.46666666667,1.82666666667,BOS,7
485,Frank Kaminsky/2015-16,Frank Kaminsky,2015-16,22,NBA,81,21.1,7-0,3,1708,4.5,11.1,3.1,6.8,1.4,4.3,2.3,3.1,1.5,5.6,7.1,2.1,0.8,0.9,1.2,2.7,12.8,0.41,0.455,0.337,0.474,0.73,0.513,12.5,0.385,0.282,4.4,17.2,10.7,9.0,1.1,2.0,8.9,17.1,105,105,1.2,2.1,3.3,0.093,-1.6,0.4,-1.2,0.3,1.57539325843,4.38224719101,43.595505618,34.9550561798,0.258426966292,0.134831460674,2.16853932584,3.98876404494,2.44303797468,CHO,0
