Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Elfrid Payton,2015-16,21,ORL,NBA,73,29.4,6-4,69,2145,5.3,12.3,4.8,10.7,0.5,1.5,1.9,3.2,1.3,3.1,4.4,7.9,1.5,0.3,3,2.7,13.1,0.436,0.451,0.326,0.456,0.589,0.478,13.9,0.126,0.26,3.9,9.6,6.7,32.8,2.1,0.8,17.9,20.4,100,108,0.5,1.7,2.2,0.05,-0.9,-0.5,-1.3,0.4,1.97686746988,3.9965060241,65.265060241,51.265060241,1.0843373494,0.469879518072,1.0843373494,1.68674698795,1.63636363636
Brook Lopez,2015-16,27,BRK,NBA,73,33.7,7-0,73,2457,8.7,17,8.6,16.7,0,0.2,4.6,5.9,3,5.4,8.4,2.2,0.8,1.8,2.6,3.2,22,0.511,0.515,0.143,0.512,0.787,0.562,21.7,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,109,109,4.5,1.7,6.2,0.121,1.1,0.2,1.3,2.1,1.99222222222,3.55432098765,47.975308642,27.8518518519,0.543209876543,0.222222222222,4.01234567901,8.46913580247,4.64285714286
Zach LaVine,2015-16,20,MIN,NBA,82,28,6-5,33,2294,6.8,15,4.9,10.1,1.9,5,2.5,3.2,0.4,3.2,3.6,3.9,1.1,0.3,2.4,3,18,0.452,0.482,0.389,0.516,0.793,0.548,14.3,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,104,112,1.9,0.7,2.6,0.054,1,-2.4,-1.4,0.3,1.99243902439,4.27609756098,50.9268292683,34.3658536585,0.841463414634,0.329268292683,0.69512195122,1.23170731707,1.05555555556
Will Barton,2015-16,25,DEN,NBA,82,28.7,6-6,1,2353,6.5,15,4.8,10.1,1.7,5,3.3,4.1,0.9,6.4,7.3,3.1,1.1,0.6,2.1,2.2,18,0.432,0.476,0.345,0.489,0.806,0.535,16,0.331,0.273,2.7,20,11.2,14.4,1.5,1.3,11.2,23,105,108,2.4,1.9,4.3,0.088,0.3,-0.4,-0.1,1.1,1.99590361446,4.17795180723,48.4698795181,31.3734939759,0.807228915663,0.301204819277,1.66265060241,2.95180722892,1.79220779221
Chandler Parsons,2015-16,27,DAL,NBA,61,29.5,6-10,51,1799,6.4,13,4.3,8,2.1,5,1.9,2.7,0.6,5.1,5.7,3.4,0.9,0.4,1.9,2.3,16.7,0.492,0.54,0.414,0.571,0.684,0.589,16.2,0.386,0.209,1.8,15.6,8.7,16,1.3,1,11.8,20.5,110,108,2.6,1.6,4.3,0.114,1.6,0.3,1.9,1.8,1.99698412698,4.10825396825,50.126984127,34.9523809524,0.460317460317,0.206349206349,0.777777777778,1.53968253968,1.16666666667
Jimmy Butler,2015-16,26,CHI,NBA,67,36.9,6-7,67,2474,6.8,15.1,5.9,12.1,0.9,3,5.7,6.9,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4,0.454,0.489,0.312,0.485,0.832,0.562,21.3,0.198,0.459,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,116,106,6.5,2.7,9.1,0.177,3.6,0.3,4,3.7,2.00584269663,3.28078651685,51.7078651685,34.1123595506,0.797752808989,0.202247191011,1.41573033708,2.61797752809,2.1
D'Angelo Russell,2015-16,19,LAL,NBA,80,28.2,6-5,48,2259,6.2,15.2,4.2,9.3,2.1,5.9,2.2,3,0.7,3.6,4.4,4.2,1.5,0.2,3.1,2.3,16.8,0.41,0.447,0.351,0.478,0.737,0.507,13.2,0.387,0.199,2.2,11.2,6.5,21.2,2.1,0.5,15.9,24.1,96,112,-0.7,0.7,0,0.001,-0.2,-1.7,-1.8,0.1,2.01024691358,4.26567901235,64.4074074074,46.6419753086,0.679012345679,0.382716049383,1.16049382716,1.91358024691,1.42424242424
Avery Bradley,2015-16,25,BOS,NBA,76,33.4,6-2,72,2536,6.5,14.5,4.4,8.7,2.1,5.8,1.4,1.7,0.7,2.4,3.1,2.2,1.7,0.3,1.5,2.3,16.4,0.447,0.505,0.361,0.52,0.78,0.538,13.2,0.399,0.121,2,7.3,4.6,9.8,2.2,0.6,9.2,19.8,105,106,2,2.8,4.8,0.09,0.5,-0.3,0.2,1.4,2.0204494382,3.62528089888,34.0224719101,19.7303370787,0.550561797753,0.14606741573,0.662921348315,1.25842696629,1.11320754717
Courtney Lee,2015-16,30,TOT,NBA,79,29.5,6-5,65,2334,4.5,9.9,3.2,6.5,1.3,3.3,1.5,1.8,0.4,2.7,3.2,2.1,1.3,0.4,1.1,2.1,11.7,0.454,0.493,0.378,0.518,0.839,0.551,11.5,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,109,109,2.1,1.7,3.9,0.08,-0.5,-0.1,-0.6,0.9,2.02955555556,4.04011111111,35.9444444444,25.7222222222,0.466666666667,0.177777777778,0.7,1.15555555556,1.16666666667
Patrick Beverley,2015-16,27,HOU,NBA,71,28.7,6-1,63,2041,4.6,10.5,2.4,5,2.2,5.5,1.1,1.6,1.3,3.1,4.4,4.2,1.7,0.5,1.6,4.1,12.3,0.434,0.472,0.4,0.539,0.682,0.553,13,0.522,0.148,3.9,9.6,6.8,17.9,2.3,1.1,12.6,15.3,114,110,3.1,1.3,4.4,0.102,1.4,-0.3,1.1,1.6,2.03333333333,4.27790123457,52.8024691358,41.3333333333,0.975308641975,0.407407407407,0.950617283951,1.59259259259,1.30508474576
Marcin Gortat,2015-16,31,WAS,NBA,75,30.1,6-11,74,2256,6.9,12.2,6.9,12.2,0,0,2.3,3.3,3.5,8.3,11.8,1.7,0.7,1.5,1.9,3.1,16.1,0.567,0.567,0,0.567,0.705,0.592,19,0.001,0.271,10.8,26.3,18.4,7.5,1,3.4,12.4,18.9,114,104,4.2,3.1,7.3,0.156,-0.5,1.7,1.2,1.8,2.03727272727,4.0725974026,46.4155844156,33.0519480519,0.532467532468,0.0649350649351,3.87012987013,7.49350649351,4.08219178082
Otto Porter,2015-16,22,WAS,NBA,75,30.3,6-8,73,2276,5.4,11.3,3.8,7.1,1.6,4.2,1.5,2,1.5,4.7,6.2,1.9,1.7,0.5,1.1,2.6,13.8,0.473,0.536,0.367,0.541,0.754,0.564,14.5,0.372,0.176,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,112,105,3,2.7,5.6,0.119,0.8,1,1.8,2.2,2.05024390244,4.065,35.3048780488,24.0853658537,0.439024390244,0.121951219512,1.09756097561,1.98780487805,1.45161290323
Bradley Beal,2015-16,22,WAS,NBA,55,31.1,6-5,35,1708,7.6,16.8,5.4,11.1,2.2,5.7,2.8,3.7,0.9,3.1,4,3.4,1.1,0.2,2.4,2.5,20.2,0.449,0.481,0.387,0.515,0.767,0.547,15.5,0.339,0.22,2.6,9.8,6.2,15.6,1.5,0.5,11.3,25.3,103,108,1.4,1.3,2.7,0.076,1,-1.6,-0.6,0.6,2.06694915254,3.9886440678,47.5254237288,29.6101694915,0.71186440678,0.271186440678,1,1.66101694915,1.40476190476
PJ Tucker,2015-16,30,PHO,NBA,82,31,6-6,80,2540,3.4,8.2,2.4,5.3,1,2.9,1.5,2,2.3,4.9,7.3,2.5,1.5,0.3,1.6,2.9,9.2,0.411,0.455,0.33,0.469,0.746,0.506,10.8,0.354,0.244,6.9,15.2,10.9,10.2,2,0.6,14.7,12.7,105,109,1.5,1.9,3.5,0.066,-0.7,1.3,0.6,1.7,2.06780487805,4.02585365854,41.6341463415,31.2195121951,0.59756097561,0.243902439024,1.08536585366,2.15853658537,1.4126984127
Emmanuel Mudiay,2015-16,19,DEN,NBA,68,30.4,6-5,66,2068,5.7,15.8,4.4,11.7,1.3,4,2.4,3.6,0.6,3.5,4,6.5,1.1,0.6,3.8,2.5,15.2,0.364,0.379,0.319,0.404,0.67,0.437,9.9,0.256,0.231,1.7,10.9,6.2,29,1.6,1.4,17.9,25.7,88,110,-3.3,1.2,-2.1,-0.049,-3.1,-1.2,-4.3,-1.2,2.07364864865,4.10202702703,68.9054054054,49.7702702703,1.16216216216,0.567567567568,1.14864864865,2.25675675676,1.41666666667
Ricky Rubio,2015-16,25,MIN,NBA,76,30.6,6-4,76,2323,3.4,9.1,2.4,6.1,1,2.9,4.1,4.9,0.6,4.4,5.1,10.2,2.5,0.2,3,3.1,11.9,0.374,0.396,0.326,0.427,0.847,0.529,17.6,0.324,0.536,2,14.1,8.2,41.4,3.5,0.4,21,17.7,110,107,3.6,2.2,5.8,0.119,1.8,0.1,1.9,2.3,2.08217948718,4.0941025641,75.7435897436,59.5,1.26923076923,1.02564102564,1.0641025641,1.73076923077,1.56603773585
AlFarouq Aminu,2015-16,25,POR,NBA,82,28.5,6-9,82,2341,4.6,11.1,2.7,5.7,1.9,5.4,1.8,2.4,1.5,6.2,7.7,2.1,1.1,0.8,1.8,2.6,12.9,0.416,0.468,0.361,0.503,0.737,0.533,12.7,0.485,0.217,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,105,107,1.7,2.3,4,0.082,-0.4,0.7,0.2,1.3,2.08244680851,4.31372340426,38.2978723404,25.8085106383,0.531914893617,0.223404255319,1.75531914894,3.53191489362,1.89655172414
Nicolas Batum,2015-16,27,CHO,NBA,70,35,6-8,70,2448,5.5,12.8,3.4,7,2,5.9,2.4,2.8,0.8,5.5,6.3,5.9,1,0.6,3,1.7,15.4,0.426,0.492,0.348,0.506,0.849,0.546,15.6,0.457,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,104,105,2,2.9,5,0.097,1.1,0.9,2,2.5,2.0895505618,3.63235955056,55.8876404494,40.2921348315,0.808988764045,0.550561797753,1.31460674157,2.2808988764,1.67142857143
Harrison Barnes,2015-16,23,GSW,NBA,66,30.9,6-8,59,2042,5.2,11.2,3.8,7.4,1.4,3.8,1.8,2.4,1.4,4.4,5.7,2.1,0.7,0.2,1,2.4,13.6,0.466,0.508,0.383,0.531,0.761,0.559,12.3,0.338,0.212,4.3,12.4,8.6,7.8,1,0.4,7.6,15.9,114,107,3.1,1.9,4.9,0.116,0.4,-0.6,-0.2,0.9,2.09505154639,4.05412371134,39.4329896907,28.0515463918,0.701030927835,0.0721649484536,1.88659793814,3.21649484536,2.40789473684
KarlAnthony Towns,2015-16,20,MIN,NBA,82,32,7-0,82,2627,8.6,15.8,8.2,14.6,0.4,1.2,3.1,3.8,3.1,8.6,11.8,2.2,0.8,1.9,2.5,3.4,20.6,0.542,0.559,0.341,0.555,0.811,0.59,22.5,0.076,0.239,10.2,27.5,19,11.3,1.1,4.3,12.6,24.9,112,106,5.4,2.8,8.3,0.151,1.6,1.2,2.8,3.1,2.10231707317,3.94951219512,54.8414634146,35.8414634146,0.560975609756,0.30487804878,4.12195121951,8.21951219512,4.38961038961
Wesley Matthews,2015-16,29,DAL,NBA,78,33.9,6-5,78,2644,4.5,11.6,1.9,4.5,2.6,7.1,1.7,2,0.4,2.9,3.2,2.1,1.1,0.2,1.1,2.4,13.3,0.388,0.432,0.36,0.498,0.863,0.532,10.9,0.615,0.171,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,105,109,1.9,1.8,3.7,0.067,0.8,-0.3,0.5,1.6,2.10239130435,3.75,42.5108695652,29.5869565217,0.554347826087,0.130434782609,0.847826086957,1.36956521739,1.27868852459
Andre Drummond,2015-16,22,DET,NBA,81,32.9,6-11,81,2666,7.5,14.3,7.4,14.2,0,0.1,2.8,7.9,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7,0.521,0.522,0.333,0.522,0.355,0.499,21.2,0.006,0.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,103,98,2,5.5,7.4,0.133,-2.1,1.6,-0.5,1,2.10793103448,3.83954022989,44.3218390805,26.7586206897,0.367816091954,0.0574712643678,4.1724137931,8.02298850575,4.27058823529
Draymond Green,2015-16,25,GSW,NBA,81,34.7,6-7,81,2808,5.1,10.5,3.9,7.2,1.3,3.3,2.9,4.2,1.7,8.1,9.9,7.7,1.5,1.4,3.3,3.1,14.5,0.49,0.537,0.388,0.551,0.696,0.587,19.3,0.315,0.402,5.5,23,14.7,29,2,3,21.2,18.8,115,100,6,5.1,11.1,0.19,2,3.9,5.8,5.5,2.10928571429,3.58035714286,76.8839285714,60.4732142857,1.41964285714,0.669642857143,2.69642857143,6,3.21276595745
Jae Crowder,2015-16,25,BOS,NBA,73,31.6,6-6,73,2308,5.6,12.7,3.7,7,1.9,5.7,3.1,3.7,1.1,4.7,5.8,2.1,2,0.5,1.3,3.1,16.2,0.443,0.529,0.336,0.518,0.82,0.565,15.8,0.446,0.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,113,102,3.8,3.5,7.3,0.152,1.5,1.3,2.8,2.8,2.127125,4.02125,48.0125,33.725,0.5125,0.2375,1.5625,2.4875,1.83823529412
Kyrie Irving,2015-16,23,CLE,NBA,53,31.5,6-3,53,1667,8.5,19,6.7,13.3,1.8,5.7,3.6,4.1,1,2.4,3.4,5.4,1.2,0.4,2.7,2.3,22.5,0.448,0.502,0.321,0.496,0.885,0.54,19.9,0.298,0.217,3,7.6,5.3,26.6,1.7,0.9,11.4,29.5,109,106,3.2,1.7,5,0.143,3,-1.4,1.6,1.5,2.14853333333,3.9284,74.2533333333,50.4533333333,1.37333333333,0.373333333333,1.2,2.05333333333,1.55172413793
Gary Harris,2015-16,21,DEN,NBA,76,32.1,6-4,76,2439,5.3,11.3,3.7,6.9,1.5,4.4,1.6,2,0.8,2.5,3.2,2.2,1.4,0.3,1.4,2.1,13.8,0.469,0.543,0.354,0.538,0.82,0.566,12.7,0.388,0.174,2.4,7.7,5,9.5,2,0.6,10.6,16.5,110,111,2.8,1.2,4,0.079,0.9,-0.7,0.2,1.3,2.156,4.0485,32.2375,19.3375,0.375,0.2375,0.925,1.6125,1.32142857143
Rodney Hood,2015-16,23,UTA,NBA,79,32.2,6-8,79,2541,5.8,13.8,3.5,7.4,2.3,6.4,2.4,2.8,0.5,3.2,3.8,3,1,0.2,1.8,2.9,16.3,0.42,0.472,0.359,0.503,0.86,0.542,14.1,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,109,107,3.4,2.5,6,0.112,1.6,-0.9,0.7,1.7,2.15851851852,4.03777777778,53.2716049383,36.950617284,0.765432098765,0.283950617284,0.975308641975,1.76543209877,1.21538461538
Trevor Ariza,2015-16,30,HOU,NBA,81,35.3,6-8,81,2859,4.5,10.8,2.2,4.5,2.3,6.3,1.6,2,0.8,3.8,4.6,2.4,2,0.3,1.4,2.2,12.9,0.416,0.478,0.371,0.523,0.783,0.551,12.9,0.581,0.187,2.6,11.6,7.1,10,2.8,0.8,10.8,15.7,110,108,3.1,2.3,5.4,0.09,1.2,0.3,1.5,2.5,2.18138297872,3.7014893617,47.3404255319,34.329787234,0.670212765957,0.276595744681,1.07446808511,1.95744680851,1.48529411765
Paul Millsap,2015-16,30,ATL,NBA,81,32.7,6-8,81,2647,6.8,14.5,5.8,11.3,1,3.2,4.2,5.5,2.7,7.3,10,3.6,2,1.9,2.6,3.2,18.8,0.47,0.512,0.319,0.505,0.757,0.556,21.3,0.218,0.383,8.4,21.5,15.1,16.4,2.7,4.1,13.3,24.3,108,96,4.1,6,10.1,0.183,1.1,4.2,5.3,4.9,2.18494736842,3.95842105263,62.5684210526,43.5578947368,0.705263157895,0.157894736842,3.94736842105,8.02105263158,4.21348314607
Stephen Curry,2015-16,27,GSW,NBA,79,34.2,6-3,79,2700,10.7,21.3,5.4,9.5,5.4,11.8,4.8,5.3,0.9,4.8,5.7,7,2.3,0.2,3.5,2.1,31.7,0.504,0.566,0.454,0.63,0.908,0.669,31.5,0.554,0.25,2.9,13.6,8.6,33.7,3,0.4,12.9,32.6,125,103,13.8,4.1,17.9,0.318,12.4,0.1,12.5,9.8,2.22594339623,3.91481132075,77.5,50.6037735849,2.16037735849,0.556603773585,0.877358490566,1.48113207547,1.38805970149
Monta Ellis,2015-16,30,IND,NBA,81,33.8,6-3,81,2734,5.7,13.4,4.6,9.7,1.1,3.7,2.1,2.7,0.6,3,3.6,5,2,0.5,2.7,2.3,14.8,0.427,0.472,0.309,0.47,0.786,0.504,13.7,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,99,103,0.4,3.9,4.3,0.075,-0.6,0.9,0.3,1.6,2.235,3.99388888889,65.0222222222,46.8666666667,1.1,0.511111111111,0.677777777778,1.3,1.01666666667
Klay Thompson,2015-16,25,GSW,NBA,80,33.3,6-7,80,2666,8.8,18.7,5.1,9.9,3.7,8.8,2.6,3,0.5,3.7,4.1,2.2,0.8,0.7,1.9,2.1,23.9,0.47,0.51,0.425,0.569,0.873,0.597,18.6,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,112,107,5.4,2.6,8,0.144,2.9,-2.2,0.7,1.8,2.23607142857,3.98714285714,44.4821428571,23.4464285714,0.883928571429,0.241071428571,1.21428571429,2.29464285714,1.61904761905
Isaiah Thomas,2015-16,26,BOS,NBA,82,32.2,5-9,79,2644,8,18.8,5.8,12.5,2.3,6.3,6.5,7.4,0.6,2.7,3.3,6.9,1.2,0.1,3,2.3,24.8,0.428,0.462,0.359,0.488,0.871,0.562,21.5,0.336,0.394,1.8,8,4.9,32.7,1.7,0.3,11.9,29.6,113,107,7.2,2.5,9.7,0.177,5,-2,3,3.3,2.23954545455,4.13590909091,84.3181818182,58.5,1.375,0.454545454545,0.693181818182,1.18181818182,0.983870967742
Goran Dragic,2015-16,29,MIA,NBA,72,32.8,6-3,72,2363,6.4,13.3,5.4,10.2,1,3.1,1.8,2.5,0.8,3.4,4.2,6.4,1.1,0.3,2.8,2.9,15.5,0.477,0.527,0.312,0.513,0.727,0.537,15.5,0.234,0.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,105,107,2.4,2.3,4.7,0.096,1.3,-0.6,0.7,1.6,2.27021978022,4.13450549451,77.3186813187,58.5934065934,0.967032967033,0.571428571429,0.923076923077,1.8021978022,1.21739130435
Jabari Parker,2015-16,20,MIL,NBA,76,31.7,6-8,72,2408,6.6,13.4,6.5,12.9,0.1,0.5,2.6,3.4,1.8,4.1,5.9,1.9,1,0.4,1.7,2.3,16,0.493,0.502,0.257,0.498,0.768,0.535,14.8,0.039,0.254,5.9,12.8,9.4,8.9,1.5,1,10.4,20.9,106,111,2.4,1.2,3.6,0.072,-0.9,-1.5,-2.4,-0.2,2.27128205128,4.31705128205,51.4615384615,35.7051282051,0.538461538462,0.230769230769,2.03846153846,3.65384615385,2.12
Andrew Wiggins,2015-16,20,MIN,NBA,81,35.1,6-8,81,2845,7.5,16.4,6.8,14,0.7,2.4,5.4,7.1,1.3,2.4,3.7,2.1,1,0.6,2.3,2.1,21.2,0.459,0.486,0.3,0.481,0.761,0.543,16.5,0.147,0.437,4.4,7.5,6,10.1,1.4,1.3,10.6,27.2,106,113,3.4,0.7,4.1,0.069,0.4,-2.5,-2.1,-0.1,2.28048780488,3.91134146341,44.9268292683,22.6585365854,0.585365853659,0.146341463415,1.23170731707,2.35365853659,1.55384615385
Victor Oladipo,2015-16,23,ORL,NBA,72,33,6-4,52,2379,6.4,14.7,4.9,10.4,1.5,4.3,3.1,3.7,0.7,4.5,5.2,4.3,1.8,0.8,2.3,2.6,17.4,0.438,0.475,0.348,0.489,0.83,0.534,16.7,0.291,0.255,2.2,14,8,18.6,2.4,1.9,12.4,22.9,105,106,2.2,2.7,4.9,0.099,1,0.8,1.8,2.3,2.28415584416,4.17025974026,54.8571428571,36.5974025974,0.883116883117,0.155844155844,1.2987012987,2.49350649351,1.5873015873
Tobias Harris,2015-16,23,TOT,NBA,76,33.1,6-9,74,2513,6,12.7,4.8,9.3,1.1,3.4,2.9,3.5,1.4,5.9,7.3,2.4,0.9,0.6,1.5,2.2,16,0.469,0.518,0.335,0.514,0.831,0.56,16.2,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,112,107,4.1,2.5,6.6,0.126,0.7,0.4,1,1.9,2.29792682927,4.16817073171,54.9268292683,39.4634146341,0.585365853659,0.158536585366,1.73170731707,3.29268292683,1.94520547945
Kyle Lowry,2015-16,29,TOR,NBA,77,37,6-0,77,2851,6.5,15.1,3.8,8.2,2.7,6.9,5,6.2,0.7,3.9,4.6,6.2,2,0.4,2.8,2.7,20.6,0.427,0.461,0.388,0.516,0.811,0.578,22.2,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,115,104,8,3.7,11.6,0.196,6.2,0.6,6.8,6.3,2.3298019802,3.76465346535,85.7722772277,61.2574257426,1.0495049505,0.633663366337,1.31683168317,2.15841584158,1.56470588235
Jordan Clarkson,2015-16,23,LAL,NBA,79,32.3,6-5,79,2552,6.7,15.5,5.1,11,1.6,4.5,2.3,2.9,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3,0.433,0.468,0.347,0.483,0.804,0.516,14.3,0.291,0.186,3.8,9.6,6.6,13.8,1.7,0.2,10.2,22.8,103,114,1.7,0.4,2.1,0.039,0.6,-2,-1.4,0.4,2.33367088608,4.33164556962,58.4050632911,38.9493670886,0.53164556962,0.316455696203,1.18987341772,1.89873417722,1.44615384615
DeMar DeRozan,2015-16,26,TOR,NBA,78,35.9,6-7,78,2804,7.9,17.7,7.3,15.9,0.6,1.8,7.1,8.4,0.8,3.7,4.5,4,1,0.3,2.2,2.1,23.5,0.446,0.458,0.338,0.463,0.85,0.55,21.5,0.101,0.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,113,108,7.5,2.4,9.9,0.169,2.7,-1.2,1.4,2.4,2.3499009901,3.90188118812,60.4752475248,34.9702970297,0.742574257426,0.217821782178,0.990099009901,1.59405940594,1.2987012987
Giannis Antetokounmpo,2015-16,21,MIL,NBA,80,35.3,6-11,79,2823,6.5,12.9,6.2,11.5,0.4,1.4,3.8,5.2,1.4,6.4,7.8,4.4,1.2,1.4,2.7,3.3,17.2,0.506,0.537,0.257,0.52,0.724,0.566,18.8,0.108,0.404,4.6,20,12.4,20,1.7,3.4,14.8,22.3,109,106,4.2,2.9,7.1,0.121,1,1.5,2.4,3.2,2.35402439024,4.00902439024,67.6585365854,48.1951219512,0.817073170732,0.30487804878,2.46341463415,4.9512195122,2.62337662338
Gordon Hayward,2015-16,25,UTA,NBA,80,36.2,6-8,80,2893,6.5,15,4.7,9.9,1.8,5.1,4.9,5.9,0.8,4.2,4.9,3.7,1.2,0.3,2.5,2.3,19.6,0.433,0.477,0.349,0.493,0.824,0.559,18.3,0.341,0.397,2.5,13.5,8,18.2,1.7,0.8,12.5,25.7,110,105,5.5,3.4,8.9,0.147,2.6,-0.1,2.5,3.3,2.35906976744,3.92162790698,62.6976744186,41.6744186047,0.639534883721,0.46511627907,0.744186046512,1.3488372093,1.12280701754
Evan Fournier,2015-16,23,ORL,NBA,79,32.5,6-7,71,2566,6,13,3.8,7.6,2.2,5.5,2.8,3.3,0.5,2.7,3.2,3,1.3,0,1.9,3,17,0.462,0.506,0.4,0.546,0.836,0.587,14.6,0.42,0.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,111,110,4,1.7,5.7,0.106,2.1,-1.5,0.7,1.7,2.37125,4.384,47.9,31.375,0.6375,0.1875,1.15,1.95,1.46031746032
Khris Middleton,2015-16,24,MIL,NBA,79,36.1,6-8,79,2852,6.4,14.4,4.6,9.9,1.8,4.6,3.5,3.9,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,18.1,0.444,0.466,0.396,0.507,0.888,0.56,16.8,0.316,0.273,1.8,10.2,6,18.9,2.3,0.6,12.3,23,109,110,4.3,1.8,6.1,0.103,2.2,-1.6,0.6,1.9,2.37146341463,3.95182926829,54.5,34.7926829268,0.841463414634,0.548780487805,1.08536585366,1.86585365854,1.390625
Marcus Morris,2015-16,26,DET,NBA,80,35.7,6-9,80,2856,5.2,11.9,3.8,8.2,1.4,3.8,2.6,3.4,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.3,0.434,0.467,0.362,0.491,0.749,0.531,12.7,0.315,0.287,3.3,12.4,7.7,11,1.2,0.6,11.6,18.4,107,108,2.9,2.5,5.4,0.091,0.2,0.5,0.7,2,2.37816091954,3.98126436782,52.183908046,36.1494252874,0.390804597701,0.275862068966,1.28735632184,2.12643678161,1.57746478873
John Wall,2015-16,25,WAS,NBA,77,36.2,6-4,77,2784,7.4,17.4,5.9,13.2,1.5,4.2,3.5,4.4,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.8,0.424,0.448,0.351,0.467,0.791,0.51,19.8,0.243,0.255,1.7,13.8,7.6,46.2,2.5,1.7,17.5,28.6,102,104,2.2,3.5,5.7,0.098,2.2,1,3.2,3.7,2.38376623377,3.96363636364,98.2337662338,70.7922077922,1.96103896104,0.948051948052,1.12987012987,1.92207792208,1.4262295082
Kentavious CaldwellPope,2015-16,22,DET,NBA,76,36.7,6-5,76,2789,5.2,12.4,3.7,7.6,1.5,4.8,2.4,2.9,0.9,2.7,3.6,1.8,1.4,0.2,1.4,2.2,14.3,0.42,0.489,0.309,0.479,0.811,0.521,12.4,0.384,0.238,2.6,8.6,5.5,7.8,2,0.5,9,18.2,107,107,2.6,2.7,5.3,0.092,0.6,0.6,1.1,2.2,2.39069767442,3.88662790698,37.6976744186,22.0348837209,0.476744186047,0.209302325581,0.872093023256,1.41860465116,1.20967741935
Kemba Walker,2015-16,25,CHO,NBA,81,35.6,6-1,81,2885,7.1,16.6,4.8,10.5,2.3,6.1,4.6,5.5,0.7,3.8,4.5,5.3,1.6,0.5,2.1,1.4,21.1,0.427,0.459,0.371,0.495,0.847,0.554,20.8,0.368,0.329,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,112,105,6.3,3.6,9.9,0.165,4,0,4,4.4,2.43584269663,4.09584269663,89.5056179775,65.0898876404,1.37078651685,0.415730337079,1.42696629213,2.39325842697,1.64935064935
Damian Lillard,2015-16,25,POR,NBA,75,35.7,6-3,75,2676,8.3,19.8,5.2,11.6,3.1,8.2,5.6,6.2,0.6,3.5,4.1,6.9,0.9,0.4,3.3,2.2,25.3,0.419,0.45,0.375,0.497,0.892,0.56,22.2,0.414,0.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,113,110,7.7,1.4,9.2,0.165,5.9,-2.2,3.7,3.8,2.48022988506,4.12436781609,88.8620689655,59.908045977,1.4367816092,0.666666666667,0.919540229885,1.52873563218,1.23076923077
CJ McCollum,2015-16,24,POR,NBA,80,34.8,6-4,80,2780,8.3,18.5,5.7,12.4,2.6,6.1,2.4,2.9,0.6,2.7,3.4,4.4,1.3,0.3,2.5,2.4,21.6,0.448,0.463,0.417,0.517,0.827,0.544,17.7,0.33,0.158,1.8,8.3,5,21.6,1.7,0.6,11.4,27.1,108,110,4.4,1.7,6,0.104,2.5,-2,0.4,1.7,2.60532608696,4.4427173913,68.9130434783,44.8043478261,1.22826086957,0.630434782609,1.10869565217,2.04347826087,1.39726027397
